reviews,sentiments,ratings
"After multiple searches finally found a great product. This product is best at this price range, Excellent connectivity, awesome sound quality.
A must have product if you are a music lover.",Excellent,5
"Mind-blowing Sound Quality.Bass is terrific even at maximum volume sound doesn't crack . Remote has all features In thiss soundbar has 2 sub woofer the bass is very high Boom Bass.Dedicated switch for treble and bass,also presets like NEWS , MOVIES , MUSIC etc. available on Remote. It Comes with HDMI,Aux,Coaxial and Usb.Overall i am super satisfied with the product keeping in mind it's price.",Excellent,5
Sound very quality very bad and low I think it is like 10w,Waste of money!,1
Superb value for money,Excellent,5
"Sound is ok,
Connectivity have no issue,
Bass is ok at ghis price range,
For large room volume is low, satisfied the sound at this price",Good choice,4
Good sound bar at this price range,Value-for-money,4
"after the test run 10hrs
pros : if u are alone and use tws at 50 to 80 volume it lasts more than 9 hrs and still some power left
music is good
u can feel the bass on beat songs
* battery test is run without case charge ( buds alone can run 8+ hrs in 50 to 80 % volume )
mic is good
tap control is good
cons :
some time need to push to hold perfect
you need 100% volume to listen audio clearly while traveling in bike at 65kmph+
volume control options is unavailable user can only adjust vo...
READ MORE",Terrific,5
"Perfect earbuds for daily use.
Looks premium with very good sound quality for listening to music and calls.
Case is very small and easy to carry.


Things that could have been better:
No battery indicator on the case.
For gaming Low latency is not very good as compared to gaming mode in other brands.
ANC is not working well if your in crowdy place like train/ airport/ market.",Nice product,4
"*The boult z40 model very nice beautiful
**super qulity
*** awesome sound eppect
****using the smooth
*****bluetooth connecting very nice using 3days super working thanks to boult😘 company and deliveryin flipcard and delivery person thank you 🙏🏻🙏🏻🙏🏻",Awesome,5
Nice 👍👍,Super!,5
Very very nice,Brilliant,5
"It was absolutely upto my expectations 😊
Value for money under this segment.",Terrific purchase,5
"Sound quality 8.5 /10
Bass quality 8.5 /10
Calling quality 7 / 10
Gaming quality 9 / 10
Absolutely really such a nice product",Good quality product,4
Z40 is the Best earbuds,Wonderful,5
very good quality and very nice item,Fabulous!,5
Nice product.z40,Mind-blowing purchase,5
Value for money,Just wow!,5
Very very nice product thankyou so much for seller and Flipkart 💕❤️😍😍😍😍😍😍😍,Wonderful,5
Perfect quality,Mind-blowing purchase,5
Very good product I like it ☺️,Must buy!,5
Goood products 5 star rating 👍,Fabulous!,5
"The best part is this is a budget earbuds , best bass in the segment and battery to be specific , the mics make upto the good mic quality . I was searching for budget earbuds and this perfectly fitted in my expectations. A must buy!!!!!!!!!",Awesome,5
Good 👍,Delightful,4
Very good product i like it😍😍,Terrific,5
"It's really awesome sound quality is good
Battery backup is is infinite i Never charged that for 10 days and using continuesly over a day and night
everything is good 👍 try it",Highly recommended,5
Very good product in a budget sound and connecting quality is very impressive and design is like a unique 👍ear relax is good,Fabulous!,5
Very nice product 😊,Brilliant,5
Very good product,Delightful,4
Good product,Mind-blowing purchase,5
Best product,Value-for-money,4
Good quality 😀,Fabulous!,5
Very good product 😍 I like this product,Fabulous!,5
Excellent product according to price its good I will share with u my personal experience with this. sound quality very good but if u are base lover when the volume is full then u can feel the good base quality good Build quality excellent in my point of view u can buy this I'm happy with this 60 hour battery backup that was mind blowing If u want more you can go for Sony but trust me this is pure satisfying product.,Terrific purchase,5
"Wonderful
Nice product 👍
Calling good ⭐⭐⭐⭐
saund quality awesome⭐⭐⭐⭐⭐
💫best quality
, 💞 charging good ⭐⭐⭐⭐⭐
Looking good⭐⭐⭐⭐",Mind-blowing purchase,5
Best quality sound batteri,Brilliant,5
Good product,Just wow!,5
Nice products and beautiful,Brilliant,5
Value of money 💰,Simply awesome,5
Bass is so much ....,Worth the money,4
"Boult audio Z40 good nice battery backup , nice connectivity,dual phone blutooth support but it's tricky you have to maintain distance for connecting two phones with each earbuds after connecting you come closer it doesn't disconnect .good design, build is normal as price point .sound is heavy in home only 2to 3point enough to listen clearly and loud and at outside 4to 6 so it's good.

***But for new cumers it not comfortable after 2 hour because of big size of earbuds and loud bass
I borrow...
READ MORE",Value-for-money,4
Nice product👍,Classy product,5
"Good product,Value for money",Mind-blowing purchase,5
Nice and very good product,Value-for-money,4
Good product,Terrific,5
"Battery backup really ultimate
Sound quality 4.5/5
Bass 4/5
Battery 5/5
Design and built quality 4.5/5
Connectivity 4/5
Must buying product
Value for money Worthy",Great product,5
Good product❤️,Best in the market!,5
Good,Brilliant,5
"Everything good except mic it's difficult to talk through mic outdoor, in indoor average quality",Does the job,3
Nice to good product 😍✌️ nice work for boalt audio bass sound quality Is good ❤️🙌,Brilliant,5
I lost one while I was travelling. I could think of no other earbuds other than these. Looks premium. One of the best designed budget buds available. Battery back up is impressive. With full charge it can last upto 4-5 days easily. I use it for good 8 -16 hours everyday. Definitely recommended. Kudos!,Really Nice,4
Sound quality good... good bass,Very Good,4
This product has very good 😊 this Bluetooth is very nice 👍👍 bass is loud and good,Worth every penny,5
"Design, quality, build, Aesthetic all very good... 100% superb.

But, in the sense of noise cancellation - it cancels only noise.. but all human voices are transmitting...
Cannot hear the person who really needs to speak with it, can hear all human voices surrounded by the mic.. really annoying...",Good quality product,4
Good product at value for many but only a problem it range has only 10 mm otherwise it's a good product,Best in the market!,5
"New Unique Design
Build Quality Superb
Value for money
And mostly superb Fit",Great product,5
